,folder,path_audio,file,date,text,start,end
846,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,está del lado de la oposición miren lo que dice sobre la derecha española que compete a todos lo que funcionan como ciudadanos en este sector político iñiguez rincón una patera derechas contra las líneas de confinamiento eran de los sectores más acomodados que yo creo que están acostumbrados a que las normas con ellos no pagar impuestos en los dos países no respetan la madera se van a vivir lo más lejos posible de las poblaciones de independizarse de su país y cuando nos hagamos juntos pues resulta que yo le está hecho una ofensa que alguien que la misma norma,2020-08-18 19:27:04,2020-08-18 19:27:49
847,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,funciones para el conductor de autobús y para el pago privilegiado le parece un insulto me pone mucho tiempo el neoliberalismo diciendo julio el más listo el vacío la pisada el otro engañando como el hombre es asimismo resulta que la mayor amenaza que nuestra generación no te salva muy grande que tengas en todo terreno o por mucho dinero solo si tienes una buena sanidad pública que cuida de todo el mundo y eso no lo es desnaturalizadas la derecha si quieres llevar todo por delante quiere tener razón no la tiene y pero no argumenta y entonces necesita de esa forma de violencia que se expresa en octubre macri por ejemplo como este en el cual es desde la comodidad de un escritor,2020-08-18 19:27:50,2020-08-18 19:28:34
848,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,que le dieron para sacarse una foto en suiza sentarse y tomar un teléfono para hacer como que trabaja que le puede creer que hay para hacer en la fifa en este momento quiere reivindicar el documento del mundo a los niños del mundo a eso que en la argentina abandono o solamente uso el día de una campaña en la cual tomó una niñita y dijo un discurso y cuando lo terminó la empujó y se le sacó de encima de días y macri habla del orgullo que siente por los argentinos bueno está muy bien porque hay correspondencia entre macri y este tipo de gente de mi casa por día sin ninguna explicación más que nada,2020-08-18 19:28:34,2020-08-18 19:29:19
849,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,piqué el jefe de gabinete porque hoy tenemos que mi caso sabe a quién le falta el respeto bowl rich o macri o todos ellos a lo que se matan para salvar la vida de las personas a los enfermeros y médicos que por ahí se levantan en él con urbano a las cuatro de la mañana prestar a las hay en el hospital y buscar reparo para el sufrimiento de las personas uno que no no tengo oxígeno por favor oxígeno y hay que llevarlo un respirador y atender y calmarlo y lidiar con los familiares quiere porque se los llevan desde la casa no lo ven más y que hicisteis llegan a morir no lo ven nunca más ese es el trabajo de sanidad,2020-08-18 19:29:20,2020-08-18 19:30:05
850,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,aristas eso es lo que no se respetó empezando por el propio ministro de salud de la ciudad de buenos aires y por larreta porque se obtuvieron muchísimo que ver con toda la permisividad que ser permitió esta marcha de la figura cae un ring como protagonista fundamental brandon y junta lombardi porque hay salen canta esto le encanta la violencia que la gente te armada que la gente mate si mata por la espalda un policía a un ciudadano estará bien está bien matarlo asesinarla rafael nahuel está bien haberla arrastrado a la muerte a santiago maldonado para esta todo está bien y sea muy violenta pero del otro lado se olvida esta la gente que da la vida por la vida de otros irresponsable totalmente responsable aquellos que convocan a,2020-08-18 19:30:05,2020-08-18 19:30:50
851,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,marcha entendemos de que te resultará un saber inglés ese día vamos a ver esperemos sucumbir a la falda respiradores nace con mis por parte del personal porque vamos a ver la respuesta de esta manifestación convocada nace en forma irresponsable siempre hay alguien algún político que hace responsable por el concurrir esta marca porque creo que el tema en argentina es el tema de la representación se asienta de nosotras como juntos por el cambio como pero que representan a todos los que votaron te acompañarán la verdad que la,2020-08-18 19:30:51,2020-08-18 19:31:36
852,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,lo que estamos pasando y angustia por la muerte el compañero esperaba el icono como la medicina de julio gutiérrez ha sido un mes atrás enfermera en terapia intensiva grande con un fanático horrible un médico internado grave con ranchito también horrible y hospital el hospital durante tres pisos de cody una terapia intensiva llena con respiradores personales caso la guardia hoy estaba rota el solo completo no podemos derivar esto excitar poniendo cada vez más densa cada vez más peligrosa la enfermería se esta contagiando como dijiste trescientas compañeras de salud del hospital solamente contagiado pero frente a más de,2020-08-18 19:31:36,2020-08-18 19:32:21
853,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,cinco mil muertos que serán seis mil prontamente y que van a superar la barrera de diez mil en los próximos meses algo que no he pensado que no iba a suceder en la argentina claro tampoco son los treinta o cuarenta mil muertos que podría dar pero en ese mundo elisa carrió tan violenta como un rico como macri se permite decir muy suelta del cuerpo que le que está viva en la república y tweet te ha de una manera que también es una provocación una forma de alentar futuras mal comportamiento de este tipo que salgan a la calle que vuelve en todo que prometen sangre como acabamos de ver ocurrió en córdoba y como otros que sin llegar a la sangre tienen golpear que llevarse por delante tirar bazo,2020-08-18 19:32:21,2020-08-18 19:33:06
854,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,pegar con la cacerola a todo lo que hizo piensen que quiere manifestarse en otro sentido entonces esta bien lo que dice carlos bianchi con el jefe de gabinete de la provincia de buenos aires cuando marca específicamente de quince trato vista marcha imágenes muy patética la verdad que en esta circunstancia ver estas imágenes a mi me resulta penoso esto no es una marcha en cuarentena no es una marcha anti cuarentena es una marca anti peronista es desde el denominador común a todas esas reacciones que acabo de desarrollar en general perón decía que hay un único lugar de donde no se vuelve que justamente el ridículo que,2020-08-18 19:33:07,2020-08-18 19:33:52
855,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,lo que hicieron hacer mucho dirigente de también está bien lo que dice bien cómo enseñar a nuestro colega fernando borrón y es la misma gente siempre cincuenta y cinco para que nacen de nuevo se reproducen sol más jóvenes algunos todavía son de aquella época y juegan de esa manera está bien la bomba sobre plaza de mayo la trescientos personas asesinadas los miles de heridos todo esto está bien para dice porque contra lo que la derecha letrista el peronismo el ritmo la izquierda lo que piden igualdad que reclaman justicia toda esa gente le parece que no entienden su naturaleza,2020-08-18 19:33:52,2020-08-18 19:34:37
856,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,que no saben para que están en el mundo porque tienen que discutir con esa gente que hizo que lo tienen todo absolutamente y así se comportan pero no voy a decir algo gracioso para que la indignación no nos arrastra demasiado en la columna y a ustedes como espectador y adoptaron mailing impagable se puso a educar a una ciudadanía es decir la encuentra gritando cualquier cosa y le dice que hizo no que es otra cosa lo que tiene que gritar mil a mí pero con tan mucha gracia cuando pude ver este material me imagino que ustedes también reforma de la constitución,2020-08-18 19:34:38,2020-08-18 19:35:16
857,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,la reforma de la constitución la altar o diciéndole por lo menos grité algo que se parezca aunque no tenga ningún visos de realidad entonces la mujer cualquier cosa contra la reforma de la constitución y se sabe no entiende porque estaba ahí entonces le sopla el autor le ayuda a mi de nuevo he encontrado otra cosa con otra mujer toma la letra entonces se valen,2020-08-18 19:35:32,2020-08-18 19:36:08
858,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,zona de nuevo y grita ahora sí contra la reforma judicial es una marcha como dice aníbal fernández para estudiar la psiquiatras que una manifestación en la exposición por parte del pueblo y necesidades de alguna manera y que prestan atención puede pasar cosas como estas en donde uno cuenta una cantidad importante y puede pasar de una discusión o una presentación o liceo o reclamo por parte de veinte personas tengan donde contenido puede pasar de todo yo he tratado de ver qué es lo que se puede sacar como denominador común y estamos hablando de un discurso esquizofrénico si es una marcha,2020-08-18 19:36:08,2020-08-18 19:36:53
859,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,para llevarla el diván para que sea analizada porque hay que hay que hay cosas que a un periodista hotel ciudadano común se le escapa son observaciones que tienen que bucear en algo más profundo de las conductas humanas saber que ha pasado en la mente de esas personas cuál es el motivo de tanto odio dándole vuelta en el corazón como si el corazón se dice en negro siendo algo algo que explique entonces nosotros recurrimos muchas gracias de barco príncipe bonitos material y a jorge alemán a nora merlín y ahora se carga no conjugadas del nido y el odio no responden a una reivindicación,2020-08-18 19:36:53,2020-08-18 19:37:38
860,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,especifica objetiva tienen un carácter de urgente y no simplemente volpi sentido del conocimiento de la ley de la democracia premisas de la mancha desconocen todas las evidencias que aceptan común de la sociedad preparan otra cosa que lo logren un tipo de orden autoritario por un odio muy trabajado en los años macrista articularon a un fantasma de robo está operado o una paranoia general,2020-08-18 19:37:39,2020-08-18 19:38:24
861,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,en una parte sustancial fundamento de una potencia muy peligrosa ni a los expertos en salud mi compatriota es una forma de terrorismo en su máscara sacrificio y fundamentada en una idea de libertad y de cuerpo individual que nada tienen que ver con la salud pública la letra podría perfectamente establecer restricciones y límite para este tipo de depresión pero no lo va a ser porque el temor a contra el falso sentido común que imponen clarín y la nación el temor a contrario es falso sentido común que imponen grave es algo que naturalmente son,2020-08-18 19:38:24,2020-08-18 19:39:09
862,C5N,../Data/Audio/C5N/C5N2020-08-18-17-57-53.wav,C5N2020-08-18-17-57-53.wav,2020-08-18 17:57:53,frases pero exige análisis todavía más profundos para entender a esa parte de la república que representa la república porque no nos olvidemos que todo esto tiene que ver con con el gobierno que hace seis meses que está en el poder de los cuales pudo gobernar dos meses porque viene la pandemia y nos gobierna sobrevive ahí se lucha contra todas las contingencias que van apareciendo pero no quieren el resultado no pueden aceptarlo la derecha no quiere soltar el poder porque con el poder político afirman ese poder real que es el máximo poder por supuesto en cualquier nación mírenlo trampa ahora recorriendo el camino que les hace transitar a todo período de presiden,2020-08-18 19:39:09,2020-08-18 19:39:54
